Maximum fit for each generation: 
Best fit for generation 159: 174
Best fit for generation 160: 174
Best fit for generation 161: 174
Best fit for generation 162: 174
Best fit for generation 163: 174
Best fit for generation 164: 174
Best fit for generation 165: 174
Best fit for generation 166: 174
Best fit for generation 167: 174
Best fit for generation 168: 174
Best fit for generation 169: 174
Best fit for generation 170: 174
Best fit for generation 171: 174
Best fit for generation 172: 174
Best fit for generation 173: 174
Best fit for generation 174: 174
Best fit for generation 175: 174
Best fit for generation 176: 174
Best fit for generation 177: 174
Best fit for generation 178: 174
Best fit for generation 179: 174
Best fit for generation 180: 174
Best fit for generation 181: 174
Best fit for generation 182: 174
Best fit for generation 183: 174
Best fit for generation 184: 174
Best fit for generation 185: 174
Best fit for generation 186: 174
Best fit for generation 187: 174
Best fit for generation 188: 174
Best fit for generation 189: 174
Best fit for generation 190: 174
Best fit for generation 191: 174
Best fit for generation 192: 174
Best fit for generation 193: 174
Best fit for generation 194: 174
Best fit for generation 195: 174
Best fit for generation 196: 174
Best fit for generation 197: 174
Best fit for generation 198: 174
Best fit for generation 199: 174
Best fit for generation 200: 174
Best fit for generation 201: 174
Best fit for generation 202: 174
Best fit for generation 203: 174
Best fit for generation 204: 174
Best fit for generation 205: 174
Best fit for generation 206: 174
Best fit for generation 207: 174
Best fit for generation 208: 174
Best fit for generation 209: 174
Best fit for generation 210: 174
Best fit for generation 211: 174
Best fit for generation 212: 174
Best fit for generation 213: 174
Best fit for generation 214: 174
Best fit for generation 215: 174
Best fit for generation 216: 174
Best fit for generation 217: 174
Best fit for generation 218: 174
Best fit for generation 219: 174
Best fit for generation 220: 174
Best fit for generation 221: 174
Best fit for generation 222: 174
Best fit for generation 223: 174
Best fit for generation 224: 174
Best fit for generation 225: 174
Best fit for generation 226: 174
Best fit for generation 227: 174
Best fit for generation 228: 174
Best fit for generation 229: 174
Best fit for generation 230: 174
Best fit for generation 231: 174
Best fit for generation 232: 174
Best fit for generation 233: 174
Best fit for generation 234: 174
Best fit for generation 235: 174
Best fit for generation 236: 174
Best fit for generation 237: 174
Best fit for generation 238: 174
Best fit for generation 239: 174
Best fit for generation 240: 174
Best fit for generation 241: 174
Best fit for generation 242: 174
Best fit for generation 243: 174
Best fit for generation 244: 174
Best fit for generation 245: 174
Best fit for generation 246: 174
Best fit for generation 247: 174
Best fit for generation 248: 174
Best fit for generation 249: 174
Best fit for generation 250: 174
Best fit for generation 251: 174
Best fit for generation 252: 174
Best fit for generation 253: 174
Best fit for generation 254: 174
Best fit for generation 255: 174
Best fit for generation 256: 174
Best fit for generation 257: 174
Best fit for generation 258: 174
Best fit for generation 259: 174
Best fit for generation 260: 174
Best fit for generation 261: 174
Best fit for generation 262: 174
Best fit for generation 263: 174
Best fit for generation 264: 174
Best fit for generation 265: 174
Best fit for generation 266: 174
Best fit for generation 267: 174
Best fit for generation 268: 174
Best fit for generation 269: 174
Best fit for generation 270: 174
Best fit for generation 271: 174
Best fit for generation 272: 174
Best fit for generation 273: 174
Best fit for generation 274: 174
Best fit for generation 275: 174
Best fit for generation 276: 174
Best fit for generation 277: 174
Best fit for generation 278: 174
Best fit for generation 279: 174
Best fit for generation 280: 174
Best fit for generation 281: 174
Best fit for generation 282: 174
Best fit for generation 283: 174
Best fit for generation 284: 174
Best fit for generation 285: 174
Best fit for generation 286: 174
Best fit for generation 287: 174
Best fit for generation 288: 174
Best fit for generation 289: 174
Best fit for generation 290: 174
Best fit for generation 291: 174
Best fit for generation 292: 174
Best fit for generation 293: 174
Best fit for generation 294: 174
Best fit for generation 295: 174
Best fit for generation 296: 174
Best fit for generation 297: 174
Best fit for generation 298: 174
Best fit for generation 299: 174
Best fit for generation 300: 174
Best fit for generation 301: 174
Best fit for generation 302: 174
Best fit for generation 303: 174
Best fit for generation 304: 174
Best fit for generation 305: 174
Best fit for generation 306: 174
Best fit for generation 307: 174
Best fit for generation 308: 174
Best fit for generation 309: 174
Best fit for generation 310: 174
Best fit for generation 311: 174
Best fit for generation 312: 174
Best fit for generation 313: 174
Best fit for generation 314: 174
Best fit for generation 315: 174
Best fit for generation 316: 174
Best fit for generation 317: 174
Best fit for generation 318: 174
Best fit for generation 319: 174
Best fit for generation 320: 174
Best fit for generation 321: 174
Best fit for generation 322: 174
Best fit for generation 323: 174
Best fit for generation 324: 174
Best fit for generation 325: 174
Best fit for generation 326: 174
Best fit for generation 327: 174
Best fit for generation 328: 174
Best fit for generation 329: 174
Best fit for generation 330: 174
Best fit for generation 331: 174
Best fit for generation 332: 174
Best fit for generation 333: 174
Best fit for generation 334: 174
Best fit for generation 335: 174
Best fit for generation 336: 174
Best fit for generation 337: 174
Best fit for generation 338: 174
Best fit for generation 339: 174
Best fit for generation 340: 174
Best fit for generation 341: 174
Best fit for generation 342: 174
Best fit for generation 343: 174
Best fit for generation 344: 174
Best fit for generation 345: 174
Best fit for generation 346: 174
Best fit for generation 347: 174
Best fit for generation 348: 174
Best fit for generation 349: 174
Best fit for generation 350: 174
Best fit for generation 351: 174
Best fit for generation 352: 174
Best fit for generation 353: 174
Best fit for generation 354: 174
Best fit for generation 355: 174
Best fit for generation 356: 174
Best fit for generation 357: 174
Best fit for generation 358: 174
Best fit for generation 359: 174
Best fit for generation 360: 174
Best fit for generation 361: 174
Best fit for generation 362: 174
Best fit for generation 363: 174
Best fit for generation 364: 174
Best fit for generation 365: 174
Best fit for generation 366: 174
Best fit for generation 367: 174
Best fit for generation 368: 174
Best fit for generation 369: 174
Best fit for generation 370: 174
Best fit for generation 371: 174
Best fit for generation 372: 174
Best fit for generation 373: 174
Best fit for generation 374: 174
Best fit for generation 375: 174
Best fit for generation 376: 174
Best fit for generation 377: 174
Best fit for generation 378: 174
Best fit for generation 379: 174
Best fit for generation 380: 174
Best fit for generation 381: 174
Best fit for generation 382: 174
Best fit for generation 383: 174
Best fit for generation 384: 174
Best fit for generation 385: 174
Best fit for generation 386: 174
Best fit for generation 387: 174
Best fit for generation 388: 174
Best fit for generation 389: 174
Best fit for generation 390: 174
Best fit for generation 391: 174
Best fit for generation 392: 174
Best fit for generation 393: 174
Best fit for generation 394: 174
Best fit for generation 395: 174
Best fit for generation 396: 174
Best fit for generation 397: 174
Best fit for generation 398: 174
Best fit for generation 399: 174
Best fit for generation 400: 174
Best fit for generation 401: 174
Best fit for generation 402: 174
Best fit for generation 403: 174
Best fit for generation 404: 174
Best fit for generation 405: 174
Best fit for generation 406: 174
Best fit for generation 407: 174
Best fit for generation 408: 174
Best fit for generation 409: 174
Best fit for generation 410: 174
Best fit for generation 411: 174
Best fit for generation 412: 174
Best fit for generation 413: 174
Best fit for generation 414: 174
Best fit for generation 415: 174
Best fit for generation 416: 174
Best fit for generation 417: 174
Best fit for generation 418: 174
Best fit for generation 419: 174
Best fit for generation 420: 174
Best fit for generation 421: 174
Best fit for generation 422: 174
Best fit for generation 423: 174
Best fit for generation 424: 174
Best fit for generation 425: 174
Best fit for generation 426: 174
Best fit for generation 427: 174
Best fit for generation 428: 174
Best fit for generation 429: 174
Best fit for generation 430: 174
Best fit for generation 431: 174
Best fit for generation 432: 174
Best fit for generation 433: 174
Best fit for generation 434: 174
Best fit for generation 435: 174
Best fit for generation 436: 174
Best fit for generation 437: 174
Best fit for generation 438: 174
Best fit for generation 439: 174
Best fit for generation 440: 174
Best fit for generation 441: 174
Best fit for generation 442: 174
Best fit for generation 443: 174
Best fit for generation 444: 174
Best fit for generation 445: 174
Best fit for generation 446: 174
Best fit for generation 447: 174
Best fit for generation 448: 174
Best fit for generation 449: 174
Best fit for generation 450: 174
Best fit for generation 451: 174
Best fit for generation 452: 174
Best fit for generation 453: 174
Best fit for generation 454: 174
Best fit for generation 455: 174
Best fit for generation 456: 174
Best fit for generation 457: 174
Best fit for generation 458: 174
Best fit for generation 459: 174
Best fit for generation 460: 174
Best fit for generation 461: 174
Best fit for generation 462: 174
Best fit for generation 463: 174
Best fit for generation 464: 174
Best fit for generation 465: 174
Best fit for generation 466: 174
Best fit for generation 467: 174
Best fit for generation 468: 174
Best fit for generation 469: 174
Best fit for generation 470: 174
Best fit for generation 471: 174
Best fit for generation 472: 174
Best fit for generation 473: 174
Best fit for generation 474: 174
Best fit for generation 475: 174
Best fit for generation 476: 174
Best fit for generation 477: 174
Best fit for generation 478: 174
Best fit for generation 479: 174
Best fit for generation 480: 174
Best fit for generation 481: 174
Best fit for generation 482: 174
Best fit for generation 483: 174
Best fit for generation 484: 174
Best fit for generation 485: 174
Best fit for generation 486: 174
Best fit for generation 487: 174
Best fit for generation 488: 174
Best fit for generation 489: 174
Best fit for generation 490: 174
Best fit for generation 491: 174
Best fit for generation 492: 174
Best fit for generation 493: 174
Best fit for generation 494: 174
Best fit for generation 495: 174
Best fit for generation 496: 174
Best fit for generation 497: 174
Best fit for generation 498: 174
Best fit for generation 499: 174
Best fit for generation 500: 174
Best fit for generation 501: 174
Best fit for generation 502: 174
Best fit for generation 503: 174
Best fit for generation 504: 174
Best fit for generation 505: 174
Best fit for generation 506: 174
Best fit for generation 507: 174
Best fit for generation 508: 174
Best fit for generation 509: 174
Best fit for generation 510: 174
Best fit for generation 511: 174
Best fit for generation 512: 174
Best fit for generation 513: 174
Best fit for generation 514: 174
Best fit for generation 515: 174
Best fit for generation 516: 174
Best fit for generation 517: 174
Best fit for generation 518: 174
Best fit for generation 519: 174
Best fit for generation 520: 174
Best fit for generation 521: 174
Best fit for generation 522: 174
Best fit for generation 523: 178
Best fit for generation 524: 178
Best fit for generation 525: 179
Best fit for generation 526: 179
Best fit for generation 527: 179
Best fit for generation 528: 179
Best fit for generation 529: 179
Best fit for generation 530: 179
Best fit for generation 531: 179
Best fit for generation 532: 179
Best fit for generation 533: 179
Best fit for generation 534: 179
Best fit for generation 535: 179
Best fit for generation 536: 179
Best fit for generation 537: 179
Best fit for generation 538: 179
Best fit for generation 539: 179
Best fit for generation 540: 179
Best fit for generation 541: 179
Best fit for generation 542: 179
Best fit for generation 543: 179
Best fit for generation 544: 179
Best fit for generation 545: 179
Best fit for generation 546: 179
Best fit for generation 547: 179
Best fit for generation 548: 179
Best fit for generation 549: 179
Best fit for generation 550: 179
Best fit for generation 551: 179
Best fit for generation 552: 179
Best fit for generation 553: 179
Best fit for generation 554: 179
Best fit for generation 555: 179
Best fit for generation 556: 179
Best fit for generation 557: 179
Best fit for generation 558: 179
Best fit for generation 559: 179
Best fit for generation 560: 179
Best fit for generation 561: 179
Best fit for generation 562: 179
Best fit for generation 563: 179
Best fit for generation 564: 179
Best fit for generation 565: 179
Best fit for generation 566: 179
Best fit for generation 567: 179
Best fit for generation 568: 179
Best fit for generation 569: 179
Best fit for generation 570: 179
Best fit for generation 571: 179
Best fit for generation 572: 179
Best fit for generation 573: 179
Best fit for generation 574: 179
Best fit for generation 575: 179
Best fit for generation 576: 179
Best fit for generation 577: 179
Best fit for generation 578: 179
Best fit for generation 579: 179
Best fit for generation 580: 179
Best fit for generation 581: 179
Best fit for generation 582: 179
Best fit for generation 583: 179
Best fit for generation 584: 179
Best fit for generation 585: 179
Best fit for generation 586: 179
Best fit for generation 587: 179
Best fit for generation 588: 179
Best fit for generation 589: 179
Best fit for generation 590: 179
Best fit for generation 591: 179
Best fit for generation 592: 179
Best fit for generation 593: 179
Best fit for generation 594: 179
Best fit for generation 595: 179
Best fit for generation 596: 179
Best fit for generation 597: 179
Best fit for generation 598: 179
Best fit for generation 599: 179
Best fit for generation 600: 179
Best fit for generation 601: 179
Best fit for generation 602: 179
Best fit for generation 603: 179
Best fit for generation 604: 179
Best fit for generation 605: 179
Best fit for generation 606: 179
Best fit for generation 607: 179
Best fit for generation 608: 179
Best fit for generation 609: 179
Best fit for generation 610: 179
Best fit for generation 611: 179
Best fit for generation 612: 179
Best fit for generation 613: 179
Best fit for generation 614: 179
Best fit for generation 615: 179
Best fit for generation 616: 179
Best fit for generation 617: 179
Best fit for generation 618: 179
Best fit for generation 619: 179
Best fit for generation 620: 179
Best fit for generation 621: 179
Best fit for generation 622: 179
Best fit for generation 623: 179
Best fit for generation 624: 179
Best fit for generation 625: 179
Best fit for generation 626: 179
Best fit for generation 627: 179
Best fit for generation 628: 179
Best fit for generation 629: 179
Best fit for generation 630: 179
Best fit for generation 631: 179
Best fit for generation 632: 179
Best fit for generation 633: 179
Best fit for generation 634: 179
Best fit for generation 635: 179
Best fit for generation 636: 179
Best fit for generation 637: 179
Best fit for generation 638: 179
Best fit for generation 639: 179
Best fit for generation 640: 179
Best fit for generation 641: 179
Best fit for generation 642: 179
Best fit for generation 643: 179
Best fit for generation 644: 179
Best fit for generation 645: 179
Best fit for generation 646: 179
Best fit for generation 647: 179
Best fit for generation 648: 179
Best fit for generation 649: 179
Best fit for generation 650: 179
Best fit for generation 651: 179
Best fit for generation 652: 179
Best fit for generation 653: 179
Best fit for generation 654: 179
Best fit for generation 655: 179
Best fit for generation 656: 179
Best fit for generation 657: 179
Best fit for generation 658: 179
Best fit for generation 659: 179
Best fit for generation 660: 179
Best fit for generation 661: 179
Best fit for generation 662: 179
Best fit for generation 663: 179
Best fit for generation 664: 179
Best fit for generation 665: 179
Best fit for generation 666: 179
Best fit for generation 667: 179
Best fit for generation 668: 179
Best fit for generation 669: 179
Best fit for generation 670: 179
Best fit for generation 671: 179
Best fit for generation 672: 179
Best fit for generation 673: 179
Best fit for generation 674: 179
Best fit for generation 675: 179
Best fit for generation 676: 179
Best fit for generation 677: 179
Best fit for generation 678: 179
Best fit for generation 679: 179
Best fit for generation 680: 179
Best fit for generation 681: 179
Best fit for generation 682: 179
Best fit for generation 683: 179
Best fit for generation 684: 179
Best fit for generation 685: 179
Best fit for generation 686: 179
Best fit for generation 687: 179
Best fit for generation 688: 179
Best fit for generation 689: 179
Best fit for generation 690: 179
Best fit for generation 691: 179
Best fit for generation 692: 179
Best fit for generation 693: 179
Best fit for generation 694: 179
Best fit for generation 695: 179
Best fit for generation 696: 179
Best fit for generation 697: 179
Best fit for generation 698: 179
Best fit for generation 699: 179
Best fit for generation 700: 179
Best fit for generation 701: 179
Best fit for generation 702: 179
Best fit for generation 703: 179
Best fit for generation 704: 179
Best fit for generation 705: 179
Best fit for generation 706: 179
Best fit for generation 707: 179
Best fit for generation 708: 179
Best fit for generation 709: 179
Best fit for generation 710: 179
Best fit for generation 711: 179
Best fit for generation 712: 179
Best fit for generation 713: 179
Best fit for generation 714: 179
Best fit for generation 715: 179
Best fit for generation 716: 179
Best fit for generation 717: 179
Best fit for generation 718: 179
Best fit for generation 719: 179
Best fit for generation 720: 179
Best fit for generation 721: 179
Best fit for generation 722: 179
Best fit for generation 723: 179
Best fit for generation 724: 179
Best fit for generation 725: 179
Best fit for generation 726: 179
Best fit for generation 727: 179
Best fit for generation 728: 179
Best fit for generation 729: 179
Best fit for generation 730: 179
Best fit for generation 731: 179
Best fit for generation 732: 179
Best fit for generation 733: 179
Best fit for generation 734: 179
Best fit for generation 735: 179
Best fit for generation 736: 179
Best fit for generation 737: 179
Best fit for generation 738: 179
Best fit for generation 739: 179
Best fit for generation 740: 179
Best fit for generation 741: 179
Best fit for generation 742: 179
Best fit for generation 743: 179
Best fit for generation 744: 179
Best fit for generation 745: 179
Best fit for generation 746: 179
Best fit for generation 747: 179
Best fit for generation 748: 179
Best fit for generation 749: 179
Best fit for generation 750: 179
Best fit for generation 751: 179
Best fit for generation 752: 179
Best fit for generation 753: 179
Best fit for generation 754: 179
Best fit for generation 755: 179
Best fit for generation 756: 179
Best fit for generation 757: 179
Best fit for generation 758: 179
Best fit for generation 759: 179
Best fit for generation 760: 179
Best fit for generation 761: 179
Best fit for generation 762: 179
Best fit for generation 763: 179
Best fit for generation 764: 179
Best fit for generation 765: 179
Best fit for generation 766: 179
Best fit for generation 767: 179
Best fit for generation 768: 179
Best fit for generation 769: 179
Best fit for generation 770: 179
Best fit for generation 771: 179
Best fit for generation 772: 179
Best fit for generation 773: 179
Best fit for generation 774: 179
Best fit for generation 775: 179
Best fit for generation 776: 179
Best fit for generation 777: 179
Best fit for generation 778: 179
Best fit for generation 779: 179
Best fit for generation 780: 179
Best fit for generation 781: 179
Best fit for generation 782: 179
Best fit for generation 783: 179
Best fit for generation 784: 179
Best fit for generation 785: 179
Best fit for generation 786: 179
Best fit for generation 787: 179
Best fit for generation 788: 179
Best fit for generation 789: 179
Best fit for generation 790: 179
Best fit for generation 791: 179
Best fit for generation 792: 179
Best fit for generation 793: 179
Best fit for generation 794: 179
Best fit for generation 795: 179
Best fit for generation 796: 179
Best fit for generation 797: 179
Best fit for generation 798: 179
Best fit for generation 799: 179
Best fit for generation 800: 179
Best fit for generation 801: 179
Best fit for generation 802: 179
Best fit for generation 803: 179
Best fit for generation 804: 179
Best fit for generation 805: 179
Best fit for generation 806: 179
Best fit for generation 807: 179
Best fit for generation 808: 179
Best fit for generation 809: 179
Best fit for generation 810: 179
Best fit for generation 811: 179
Best fit for generation 812: 179
Best fit for generation 813: 179
Best fit for generation 814: 179
Best fit for generation 815: 179
Best fit for generation 816: 179
Best fit for generation 817: 179
Best fit for generation 818: 179
Best fit for generation 819: 179
Best fit for generation 820: 179
Best fit for generation 821: 179
Best fit for generation 822: 179
Best fit for generation 823: 179
Best fit for generation 824: 179
Best fit for generation 825: 179
Best fit for generation 826: 179
Best fit for generation 827: 179
Best fit for generation 828: 179
Best fit for generation 829: 179
Best fit for generation 830: 179
Best fit for generation 831: 179
Best fit for generation 832: 179
Best fit for generation 833: 179
Best fit for generation 834: 179
Best fit for generation 835: 179
Best fit for generation 836: 179
Best fit for generation 837: 179
Best fit for generation 838: 179
Best fit for generation 839: 179
Best fit for generation 840: 179
Best fit for generation 841: 179
Best fit for generation 842: 179
Best fit for generation 843: 179
Best fit for generation 844: 179
Best fit for generation 845: 179
Best fit for generation 846: 179
Best fit for generation 847: 179
Best fit for generation 848: 179
Best fit for generation 849: 179
Best fit for generation 850: 179
Best fit for generation 851: 179
Best fit for generation 852: 179
Best fit for generation 853: 179
Best fit for generation 854: 179
Best fit for generation 855: 179
Best fit for generation 856: 179
Best fit for generation 857: 179
Best fit for generation 858: 179
Best fit for generation 859: 179
Best fit for generation 860: 179
Best fit for generation 861: 179
Best fit for generation 862: 179
Best fit for generation 863: 179
Best fit for generation 864: 179
Best fit for generation 865: 179
Best fit for generation 866: 179
Best fit for generation 867: 179
Best fit for generation 868: 179
Best fit for generation 869: 179
Best fit for generation 870: 179
Best fit for generation 871: 179
Best fit for generation 872: 179
Best fit for generation 873: 179
Best fit for generation 874: 179
Best fit for generation 875: 179
Best fit for generation 876: 179
Best fit for generation 877: 179
Best fit for generation 878: 179
Best fit for generation 879: 179
Best fit for generation 880: 179
Best fit for generation 881: 179
Best fit for generation 882: 179
Best fit for generation 883: 179
Best fit for generation 884: 179
Best fit for generation 885: 179
Best fit for generation 886: 179
Best fit for generation 887: 179
Best fit for generation 888: 179
Best fit for generation 889: 179
Best fit for generation 890: 179
Best fit for generation 891: 179
Best fit for generation 892: 179
Best fit for generation 893: 179
Best fit for generation 894: 179
Best fit for generation 895: 179
Best fit for generation 896: 179
Best fit for generation 897: 179
Best fit for generation 898: 179
Best fit for generation 899: 179
Best fit for generation 900: 179
Best fit for generation 901: 179
Best fit for generation 902: 179
Best fit for generation 903: 179
Best fit for generation 904: 179
Best fit for generation 905: 179
Best fit for generation 906: 179
Best fit for generation 907: 179
Best fit for generation 908: 179
Best fit for generation 909: 179
Best fit for generation 910: 179
Best fit for generation 911: 179
Best fit for generation 912: 179
Best fit for generation 913: 179
Best fit for generation 914: 179
Best fit for generation 915: 179
Best fit for generation 916: 179
Best fit for generation 917: 179
Best fit for generation 918: 179
Best fit for generation 919: 179
Best fit for generation 920: 179
Best fit for generation 921: 179
Best fit for generation 922: 179
Best fit for generation 923: 179
Best fit for generation 924: 179
Best fit for generation 925: 179
Best fit for generation 926: 179
Best fit for generation 927: 179
Best fit for generation 928: 179
Best fit for generation 929: 179
Best fit for generation 930: 179
Best fit for generation 931: 179
Best fit for generation 932: 179
Best fit for generation 933: 179
Best fit for generation 934: 179
Best fit for generation 935: 179
Best fit for generation 936: 179
Best fit for generation 937: 179
Best fit for generation 938: 179
Best fit for generation 939: 179
Best fit for generation 940: 179
Best fit for generation 941: 179
Best fit for generation 942: 179
Best fit for generation 943: 179
Best fit for generation 944: 179
Best fit for generation 945: 179
Best fit for generation 946: 179
Best fit for generation 947: 179
Best fit for generation 948: 179
Best fit for generation 949: 179
Best fit for generation 950: 179
Best fit for generation 951: 179
Best fit for generation 952: 179
Best fit for generation 953: 179
Best fit for generation 954: 179
Best fit for generation 955: 179
Best fit for generation 956: 179
Best fit for generation 957: 179
Best fit for generation 958: 179
Best fit for generation 959: 179
Best fit for generation 960: 179
Best fit for generation 961: 179
Best fit for generation 962: 179
Best fit for generation 963: 179
Best fit for generation 964: 179
Best fit for generation 965: 179
Best fit for generation 966: 179
Best fit for generation 967: 179
Best fit for generation 968: 179
Best fit for generation 969: 179
Best fit for generation 970: 179
Best fit for generation 971: 179
Best fit for generation 972: 179
Best fit for generation 973: 179
Best fit for generation 974: 179
Best fit for generation 975: 179
Best fit for generation 976: 179
Best fit for generation 977: 179
Best fit for generation 978: 179
Best fit for generation 979: 179
Best fit for generation 980: 179
Best fit for generation 981: 179
Best fit for generation 982: 179
Best fit for generation 983: 179
Best fit for generation 984: 179
Best fit for generation 985: 179
Best fit for generation 986: 179
Best fit for generation 987: 179
Best fit for generation 988: 179
Best fit for generation 989: 179
Best fit for generation 990: 179
Best fit for generation 991: 179
Best fit for generation 992: 179
Best fit for generation 993: 179
Best fit for generation 994: 179
Best fit for generation 995: 179
Best fit for generation 996: 179
Best fit for generation 997: 179
Best fit for generation 998: 179
Best fit for generation 999: 179
Best fit for generation 1000: 179
Best fit for generation 1001: 179
Best fit for generation 1002: 179
Best fit for generation 1003: 179
Best fit for generation 1004: 179
Best fit for generation 1005: 179
Best fit for generation 1006: 179
Best fit for generation 1007: 179
Best fit for generation 1008: 179
Best fit for generation 1009: 179
Best fit for generation 1010: 179
Best fit for generation 1011: 179
Best fit for generation 1012: 179
Best fit for generation 1013: 179
Best fit for generation 1014: 179
Best fit for generation 1015: 179
Best fit for generation 1016: 179
Best fit for generation 1017: 179
Best fit for generation 1018: 179
Best fit for generation 1019: 179
Best fit for generation 1020: 179
Best fit for generation 1021: 179
Best fit for generation 1022: 179
Best fit for generation 1023: 179
Best fit for generation 1024: 179
Best fit for generation 1025: 179
Best fit for generation 1026: 179
Best fit for generation 1027: 179
Best fit for generation 1028: 179
Best fit for generation 1029: 179
Best fit for generation 1030: 179
Best fit for generation 1031: 179
Best fit for generation 1032: 179
Best fit for generation 1033: 179
Best fit for generation 1034: 179
Best fit for generation 1035: 179
Best fit for generation 1036: 179
Best fit for generation 1037: 179
Best fit for generation 1038: 179
Best fit for generation 1039: 179
Best fit for generation 1040: 179
Best fit for generation 1041: 179
Best fit for generation 1042: 179
Best fit for generation 1043: 179
Best fit for generation 1044: 179
Best fit for generation 1045: 179
Best fit for generation 1046: 179
Best fit for generation 1047: 179
Best fit for generation 1048: 179
Best fit for generation 1049: 179
Best fit for generation 1050: 179
Best fit for generation 1051: 179
Best fit for generation 1052: 179
Best fit for generation 1053: 179
Best fit for generation 1054: 179
Best fit for generation 1055: 179
Best fit for generation 1056: 179
Best fit for generation 1057: 179
Best fit for generation 1058: 179
Best fit for generation 1059: 179
Best fit for generation 1060: 179
Best fit for generation 1061: 179
Best fit for generation 1062: 179
Best fit for generation 1063: 179
Best fit for generation 1064: 179
Best fit for generation 1065: 179
Best fit for generation 1066: 179
Best fit for generation 1067: 179
Best fit for generation 1068: 179
