Maximum fit for each generation: 
Best fit for generation 276: 284
Best fit for generation 277: 284
Best fit for generation 278: 284
Best fit for generation 279: 284
Best fit for generation 280: 284
Best fit for generation 281: 284
Best fit for generation 282: 284
Best fit for generation 283: 284
Best fit for generation 284: 284
Best fit for generation 285: 284
Best fit for generation 286: 284
Best fit for generation 287: 284
Best fit for generation 288: 284
Best fit for generation 289: 284
Best fit for generation 290: 284
Best fit for generation 291: 284
Best fit for generation 292: 284
Best fit for generation 293: 284
Best fit for generation 294: 284
Best fit for generation 295: 284
Best fit for generation 296: 284
Best fit for generation 297: 284
Best fit for generation 298: 284
Best fit for generation 299: 284
Best fit for generation 300: 284
Best fit for generation 301: 284
Best fit for generation 302: 284
Best fit for generation 303: 284
Best fit for generation 304: 284
Best fit for generation 305: 284
Best fit for generation 306: 284
Best fit for generation 307: 284
Best fit for generation 308: 284
Best fit for generation 309: 284
Best fit for generation 310: 284
Best fit for generation 311: 284
Best fit for generation 312: 284
Best fit for generation 313: 284
Best fit for generation 314: 284
Best fit for generation 315: 284
Best fit for generation 316: 284
Best fit for generation 317: 284
Best fit for generation 318: 284
Best fit for generation 319: 284
Best fit for generation 320: 284
Best fit for generation 321: 284
Best fit for generation 322: 284
Best fit for generation 323: 284
Best fit for generation 324: 284
Best fit for generation 325: 284
Best fit for generation 326: 284
Best fit for generation 327: 284
Best fit for generation 328: 284
Best fit for generation 329: 284
Best fit for generation 330: 284
Best fit for generation 331: 284
Best fit for generation 332: 284
Best fit for generation 333: 284
Best fit for generation 334: 284
Best fit for generation 335: 284
Best fit for generation 336: 284
Best fit for generation 337: 284
Best fit for generation 338: 284
Best fit for generation 339: 284
Best fit for generation 340: 284
Best fit for generation 341: 284
Best fit for generation 342: 284
Best fit for generation 343: 284
Best fit for generation 344: 284
Best fit for generation 345: 284
Best fit for generation 346: 284
Best fit for generation 347: 284
Best fit for generation 348: 284
Best fit for generation 349: 284
Best fit for generation 350: 284
Best fit for generation 351: 284
Best fit for generation 352: 284
Best fit for generation 353: 284
Best fit for generation 354: 284
Best fit for generation 355: 284
Best fit for generation 356: 284
Best fit for generation 357: 284
Best fit for generation 358: 284
Best fit for generation 359: 284
Best fit for generation 360: 284
Best fit for generation 361: 284
Best fit for generation 362: 284
Best fit for generation 363: 284
Best fit for generation 364: 284
Best fit for generation 365: 284
Best fit for generation 366: 284
Best fit for generation 367: 284
Best fit for generation 368: 284
Best fit for generation 369: 284
Best fit for generation 370: 284
Best fit for generation 371: 284
Best fit for generation 372: 284
Best fit for generation 373: 284
Best fit for generation 374: 284
Best fit for generation 375: 284
Best fit for generation 376: 284
Best fit for generation 377: 284
Best fit for generation 378: 284
Best fit for generation 379: 284
Best fit for generation 380: 284
Best fit for generation 381: 284
Best fit for generation 382: 284
Best fit for generation 383: 284
Best fit for generation 384: 284
Best fit for generation 385: 284
Best fit for generation 386: 284
Best fit for generation 387: 284
Best fit for generation 388: 284
Best fit for generation 389: 284
Best fit for generation 390: 284
Best fit for generation 391: 284
Best fit for generation 392: 284
Best fit for generation 393: 284
Best fit for generation 394: 284
Best fit for generation 395: 284
Best fit for generation 396: 284
Best fit for generation 397: 284
Best fit for generation 398: 284
Best fit for generation 399: 284
Best fit for generation 400: 284
Best fit for generation 401: 284
Best fit for generation 402: 284
Best fit for generation 403: 284
Best fit for generation 404: 284
Best fit for generation 405: 284
Best fit for generation 406: 284
Best fit for generation 407: 284
Best fit for generation 408: 284
Best fit for generation 409: 284
Best fit for generation 410: 284
Best fit for generation 411: 284
Best fit for generation 412: 284
Best fit for generation 413: 284
Best fit for generation 414: 284
Best fit for generation 415: 284
Best fit for generation 416: 284
Best fit for generation 417: 284
Best fit for generation 418: 284
Best fit for generation 419: 284
Best fit for generation 420: 284
Best fit for generation 421: 284
Best fit for generation 422: 284
Best fit for generation 423: 284
Best fit for generation 424: 284
Best fit for generation 425: 284
Best fit for generation 426: 284
Best fit for generation 427: 284
Best fit for generation 428: 284
Best fit for generation 429: 284
Best fit for generation 430: 300
Best fit for generation 431: 300
Best fit for generation 432: 300
Best fit for generation 433: 300
Best fit for generation 434: 300
Best fit for generation 435: 300
Best fit for generation 436: 300
Best fit for generation 437: 300
Best fit for generation 438: 300
Best fit for generation 439: 300
Best fit for generation 440: 300
Best fit for generation 441: 300
Best fit for generation 442: 300
Best fit for generation 443: 300
Best fit for generation 444: 300
Best fit for generation 445: 300
Best fit for generation 446: 300
Best fit for generation 447: 300
Best fit for generation 448: 300
Best fit for generation 449: 300
Best fit for generation 450: 300
Best fit for generation 451: 300
Best fit for generation 452: 300
Best fit for generation 453: 300
Best fit for generation 454: 300
Best fit for generation 455: 300
Best fit for generation 456: 300
Best fit for generation 457: 300
Best fit for generation 458: 300
Best fit for generation 459: 300
Best fit for generation 460: 300
Best fit for generation 461: 300
Best fit for generation 462: 300
Best fit for generation 463: 300
Best fit for generation 464: 300
Best fit for generation 465: 300
Best fit for generation 466: 300
Best fit for generation 467: 300
Best fit for generation 468: 300
Best fit for generation 469: 300
Best fit for generation 470: 300
Best fit for generation 471: 300
Best fit for generation 472: 300
Best fit for generation 473: 300
Best fit for generation 474: 300
Best fit for generation 475: 300
Best fit for generation 476: 300
Best fit for generation 477: 300
Best fit for generation 478: 300
Best fit for generation 479: 300
Best fit for generation 480: 300
Best fit for generation 481: 300
Best fit for generation 482: 300
Best fit for generation 483: 300
Best fit for generation 484: 300
Best fit for generation 485: 300
Best fit for generation 486: 300
Best fit for generation 487: 300
Best fit for generation 488: 300
Best fit for generation 489: 300
Best fit for generation 490: 300
Best fit for generation 491: 300
Best fit for generation 492: 300
Best fit for generation 493: 300
Best fit for generation 494: 300
Best fit for generation 495: 300
Best fit for generation 496: 300
Best fit for generation 497: 300
Best fit for generation 498: 300
Best fit for generation 499: 300
Best fit for generation 500: 300
Best fit for generation 501: 300
Best fit for generation 502: 300
Best fit for generation 503: 300
Best fit for generation 504: 300
Best fit for generation 505: 300
Best fit for generation 506: 300
Best fit for generation 507: 300
Best fit for generation 508: 300
Best fit for generation 509: 300
Best fit for generation 510: 300
Best fit for generation 511: 300
Best fit for generation 512: 300
Best fit for generation 513: 300
Best fit for generation 514: 300
Best fit for generation 515: 300
Best fit for generation 516: 300
Best fit for generation 517: 300
Best fit for generation 518: 300
Best fit for generation 519: 300
Best fit for generation 520: 300
Best fit for generation 521: 300
Best fit for generation 522: 300
Best fit for generation 523: 300
Best fit for generation 524: 300
Best fit for generation 525: 300
Best fit for generation 526: 300
Best fit for generation 527: 300
Best fit for generation 528: 300
Best fit for generation 529: 300
Best fit for generation 530: 300
Best fit for generation 531: 300
Best fit for generation 532: 300
Best fit for generation 533: 300
Best fit for generation 534: 300
Best fit for generation 535: 300
Best fit for generation 536: 300
Best fit for generation 537: 300
Best fit for generation 538: 300
Best fit for generation 539: 300
Best fit for generation 540: 300
Best fit for generation 541: 300
Best fit for generation 542: 300
Best fit for generation 543: 300
Best fit for generation 544: 300
Best fit for generation 545: 300
Best fit for generation 546: 300
Best fit for generation 547: 300
Best fit for generation 548: 300
Best fit for generation 549: 300
Best fit for generation 550: 300
Best fit for generation 551: 300
Best fit for generation 552: 300
Best fit for generation 553: 300
Best fit for generation 554: 300
Best fit for generation 555: 300
Best fit for generation 556: 300
Best fit for generation 557: 300
Best fit for generation 558: 300
Best fit for generation 559: 300
Best fit for generation 560: 300
Best fit for generation 561: 300
Best fit for generation 562: 300
Best fit for generation 563: 300
Best fit for generation 564: 300
Best fit for generation 565: 300
Best fit for generation 566: 300
Best fit for generation 567: 300
Best fit for generation 568: 300
Best fit for generation 569: 300
Best fit for generation 570: 300
Best fit for generation 571: 300
Best fit for generation 572: 300
Best fit for generation 573: 300
Best fit for generation 574: 300
Best fit for generation 575: 300
Best fit for generation 576: 300
Best fit for generation 577: 300
Best fit for generation 578: 300
Best fit for generation 579: 300
Best fit for generation 580: 300
Best fit for generation 581: 300
Best fit for generation 582: 300
Best fit for generation 583: 300
Best fit for generation 584: 300
Best fit for generation 585: 300
Best fit for generation 586: 300
Best fit for generation 587: 300
Best fit for generation 588: 300
Best fit for generation 589: 300
Best fit for generation 590: 300
Best fit for generation 591: 300
Best fit for generation 592: 300
Best fit for generation 593: 300
Best fit for generation 594: 300
Best fit for generation 595: 300
Best fit for generation 596: 300
Best fit for generation 597: 300
Best fit for generation 598: 300
Best fit for generation 599: 300
Best fit for generation 600: 300
Best fit for generation 601: 300
Best fit for generation 602: 300
Best fit for generation 603: 300
Best fit for generation 604: 300
Best fit for generation 605: 300
Best fit for generation 606: 300
Best fit for generation 607: 300
Best fit for generation 608: 300
Best fit for generation 609: 300
Best fit for generation 610: 300
Best fit for generation 611: 300
Best fit for generation 612: 300
Best fit for generation 613: 300
Best fit for generation 614: 300
Best fit for generation 615: 300
Best fit for generation 616: 300
Best fit for generation 617: 300
Best fit for generation 618: 300
Best fit for generation 619: 300
Best fit for generation 620: 300
Best fit for generation 621: 300
Best fit for generation 622: 300
Best fit for generation 623: 300
Best fit for generation 624: 300
Best fit for generation 625: 300
Best fit for generation 626: 300
Best fit for generation 627: 300
Best fit for generation 628: 300
Best fit for generation 629: 300
Best fit for generation 630: 300
Best fit for generation 631: 300
Best fit for generation 632: 300
Best fit for generation 633: 300
Best fit for generation 634: 300
Best fit for generation 635: 300
Best fit for generation 636: 300
Best fit for generation 637: 300
Best fit for generation 638: 300
Best fit for generation 639: 300
Best fit for generation 640: 300
Best fit for generation 641: 300
Best fit for generation 642: 300
Best fit for generation 643: 300
Best fit for generation 644: 300
Best fit for generation 645: 300
Best fit for generation 646: 300
Best fit for generation 647: 300
Best fit for generation 648: 300
Best fit for generation 649: 300
Best fit for generation 650: 300
Best fit for generation 651: 300
Best fit for generation 652: 300
Best fit for generation 653: 300
Best fit for generation 654: 300
Best fit for generation 655: 300
Best fit for generation 656: 300
Best fit for generation 657: 300
Best fit for generation 658: 300
Best fit for generation 659: 300
Best fit for generation 660: 300
Best fit for generation 661: 300
Best fit for generation 662: 300
Best fit for generation 663: 300
Best fit for generation 664: 300
Best fit for generation 665: 300
Best fit for generation 666: 300
Best fit for generation 667: 300
Best fit for generation 668: 300
Best fit for generation 669: 300
Best fit for generation 670: 300
Best fit for generation 671: 300
Best fit for generation 672: 300
Best fit for generation 673: 300
Best fit for generation 674: 300
Best fit for generation 675: 300
Best fit for generation 676: 300
Best fit for generation 677: 300
Best fit for generation 678: 300
Best fit for generation 679: 300
Best fit for generation 680: 300
Best fit for generation 681: 300
Best fit for generation 682: 300
Best fit for generation 683: 300
Best fit for generation 684: 300
Best fit for generation 685: 300
Best fit for generation 686: 300
Best fit for generation 687: 300
Best fit for generation 688: 300
Best fit for generation 689: 300
Best fit for generation 690: 300
Best fit for generation 691: 300
Best fit for generation 692: 300
Best fit for generation 693: 300
Best fit for generation 694: 300
Best fit for generation 695: 300
Best fit for generation 696: 300
Best fit for generation 697: 300
Best fit for generation 698: 300
Best fit for generation 699: 300
Best fit for generation 700: 300
Best fit for generation 701: 300
Best fit for generation 702: 300
Best fit for generation 703: 300
Best fit for generation 704: 300
Best fit for generation 705: 300
Best fit for generation 706: 300
Best fit for generation 707: 300
Best fit for generation 708: 300
Best fit for generation 709: 300
Best fit for generation 710: 300
Best fit for generation 711: 300
Best fit for generation 712: 300
Best fit for generation 713: 300
Best fit for generation 714: 300
Best fit for generation 715: 300
Best fit for generation 716: 300
Best fit for generation 717: 300
Best fit for generation 718: 300
Best fit for generation 719: 300
Best fit for generation 720: 300
Best fit for generation 721: 300
Best fit for generation 722: 300
Best fit for generation 723: 300
Best fit for generation 724: 300
Best fit for generation 725: 300
Best fit for generation 726: 300
Best fit for generation 727: 300
Best fit for generation 728: 300
Best fit for generation 729: 300
Best fit for generation 730: 300
Best fit for generation 731: 300
Best fit for generation 732: 300
Best fit for generation 733: 300
Best fit for generation 734: 300
Best fit for generation 735: 300
Best fit for generation 736: 300
Best fit for generation 737: 300
Best fit for generation 738: 300
Best fit for generation 739: 300
Best fit for generation 740: 300
Best fit for generation 741: 300
Best fit for generation 742: 300
Best fit for generation 743: 300
Best fit for generation 744: 300
Best fit for generation 745: 300
Best fit for generation 746: 300
Best fit for generation 747: 300
Best fit for generation 748: 300
Best fit for generation 749: 300
Best fit for generation 750: 300
Best fit for generation 751: 300
Best fit for generation 752: 300
Best fit for generation 753: 300
Best fit for generation 754: 300
Best fit for generation 755: 300
Best fit for generation 756: 300
Best fit for generation 757: 300
Best fit for generation 758: 300
Best fit for generation 759: 300
Best fit for generation 760: 300
Best fit for generation 761: 300
Best fit for generation 762: 300
Best fit for generation 763: 300
Best fit for generation 764: 300
Best fit for generation 765: 300
Best fit for generation 766: 300
Best fit for generation 767: 300
Best fit for generation 768: 300
Best fit for generation 769: 300
Best fit for generation 770: 300
Best fit for generation 771: 300
Best fit for generation 772: 300
Best fit for generation 773: 300
Best fit for generation 774: 300
Best fit for generation 775: 300
Best fit for generation 776: 300
Best fit for generation 777: 300
Best fit for generation 778: 300
Best fit for generation 779: 300
Best fit for generation 780: 300
Best fit for generation 781: 300
Best fit for generation 782: 300
Best fit for generation 783: 300
Best fit for generation 784: 300
Best fit for generation 785: 300
Best fit for generation 786: 300
Best fit for generation 787: 300
Best fit for generation 788: 300
Best fit for generation 789: 300
Best fit for generation 790: 300
Best fit for generation 791: 300
Best fit for generation 792: 300
Best fit for generation 793: 300
Best fit for generation 794: 300
Best fit for generation 795: 300
Best fit for generation 796: 300
Best fit for generation 797: 300
Best fit for generation 798: 300
Best fit for generation 799: 300
Best fit for generation 800: 300
Best fit for generation 801: 300
Best fit for generation 802: 300
Best fit for generation 803: 300
Best fit for generation 804: 300
Best fit for generation 805: 300
Best fit for generation 806: 300
Best fit for generation 807: 300
Best fit for generation 808: 300
Best fit for generation 809: 300
Best fit for generation 810: 300
Best fit for generation 811: 300
Best fit for generation 812: 300
Best fit for generation 813: 300
Best fit for generation 814: 300
Best fit for generation 815: 300
Best fit for generation 816: 300
Best fit for generation 817: 300
Best fit for generation 818: 300
Best fit for generation 819: 300
Best fit for generation 820: 300
Best fit for generation 821: 300
Best fit for generation 822: 300
Best fit for generation 823: 300
Best fit for generation 824: 300
Best fit for generation 825: 300
Best fit for generation 826: 300
Best fit for generation 827: 300
Best fit for generation 828: 300
Best fit for generation 829: 300
Best fit for generation 830: 300
Best fit for generation 831: 300
Best fit for generation 832: 300
Best fit for generation 833: 300
Best fit for generation 834: 300
Best fit for generation 835: 300
Best fit for generation 836: 300
Best fit for generation 837: 300
Best fit for generation 838: 300
Best fit for generation 839: 300
Best fit for generation 840: 300
Best fit for generation 841: 300
Best fit for generation 842: 300
Best fit for generation 843: 300
Best fit for generation 844: 300
Best fit for generation 845: 300
Best fit for generation 846: 300
Best fit for generation 847: 300
Best fit for generation 848: 300
Best fit for generation 849: 300
Best fit for generation 850: 300
Best fit for generation 851: 300
Best fit for generation 852: 300
Best fit for generation 853: 300
Best fit for generation 854: 300
Best fit for generation 855: 300
Best fit for generation 856: 300
Best fit for generation 857: 300
Best fit for generation 858: 300
Best fit for generation 859: 300
Best fit for generation 860: 300
Best fit for generation 861: 300
Best fit for generation 862: 300
Best fit for generation 863: 300
Best fit for generation 864: 300
Best fit for generation 865: 300
Best fit for generation 866: 300
Best fit for generation 867: 300
Best fit for generation 868: 300
Best fit for generation 869: 300
Best fit for generation 870: 300
Best fit for generation 871: 300
Best fit for generation 872: 300
Best fit for generation 873: 300
Best fit for generation 874: 300
Best fit for generation 875: 300
Best fit for generation 876: 300
Best fit for generation 877: 300
Best fit for generation 878: 300
Best fit for generation 879: 300
Best fit for generation 880: 300
Best fit for generation 881: 300
Best fit for generation 882: 300
Best fit for generation 883: 300
Best fit for generation 884: 300
Best fit for generation 885: 300
Best fit for generation 886: 300
Best fit for generation 887: 300
Best fit for generation 888: 300
Best fit for generation 889: 300
Best fit for generation 890: 300
Best fit for generation 891: 300
Best fit for generation 892: 300
Best fit for generation 893: 300
Best fit for generation 894: 300
Best fit for generation 895: 300
Best fit for generation 896: 300
Best fit for generation 897: 300
Best fit for generation 898: 300
Best fit for generation 899: 300
Best fit for generation 900: 300
Best fit for generation 901: 300
Best fit for generation 902: 300
Best fit for generation 903: 300
Best fit for generation 904: 300
Best fit for generation 905: 300
Best fit for generation 906: 300
Best fit for generation 907: 300
Best fit for generation 908: 300
Best fit for generation 909: 300
Best fit for generation 910: 300
Best fit for generation 911: 300
Best fit for generation 912: 300
Best fit for generation 913: 300
Best fit for generation 914: 300
Best fit for generation 915: 300
Best fit for generation 916: 300
Best fit for generation 917: 300
Best fit for generation 918: 300
Best fit for generation 919: 300
Best fit for generation 920: 300
Best fit for generation 921: 300
Best fit for generation 922: 300
Best fit for generation 923: 300
Best fit for generation 924: 300
Best fit for generation 925: 300
Best fit for generation 926: 300
Best fit for generation 927: 300
Best fit for generation 928: 300
Best fit for generation 929: 300
Best fit for generation 930: 300
Best fit for generation 931: 300
Best fit for generation 932: 300
Best fit for generation 933: 300
Best fit for generation 934: 300
Best fit for generation 935: 300
Best fit for generation 936: 300
Best fit for generation 937: 300
Best fit for generation 938: 300
Best fit for generation 939: 300
Best fit for generation 940: 300
Best fit for generation 941: 300
Best fit for generation 942: 300
Best fit for generation 943: 300
Best fit for generation 944: 300
Best fit for generation 945: 300
Best fit for generation 946: 300
Best fit for generation 947: 300
Best fit for generation 948: 300
Best fit for generation 949: 300
Best fit for generation 950: 300
Best fit for generation 951: 300
Best fit for generation 952: 300
Best fit for generation 953: 300
Best fit for generation 954: 300
Best fit for generation 955: 300
Best fit for generation 956: 300
Best fit for generation 957: 300
Best fit for generation 958: 300
Best fit for generation 959: 300
Best fit for generation 960: 300
Best fit for generation 961: 300
Best fit for generation 962: 300
Best fit for generation 963: 300
Best fit for generation 964: 300
Best fit for generation 965: 300
Best fit for generation 966: 300
Best fit for generation 967: 300
Best fit for generation 968: 300
Best fit for generation 969: 300
Best fit for generation 970: 300
Best fit for generation 971: 300
Best fit for generation 972: 300
Best fit for generation 973: 300
Best fit for generation 974: 300
Best fit for generation 975: 300
Best fit for generation 976: 300
Best fit for generation 977: 300
Best fit for generation 978: 300
Best fit for generation 979: 300
Best fit for generation 980: 300
Best fit for generation 981: 300
Best fit for generation 982: 300
Best fit for generation 983: 300
Best fit for generation 984: 300
Best fit for generation 985: 300
Best fit for generation 986: 300
Best fit for generation 987: 300
Best fit for generation 988: 300
Best fit for generation 989: 300
Best fit for generation 990: 300
Best fit for generation 991: 300
Best fit for generation 992: 300
Best fit for generation 993: 300
Best fit for generation 994: 300
Best fit for generation 995: 300
Best fit for generation 996: 300
Best fit for generation 997: 300
Best fit for generation 998: 300
Best fit for generation 999: 300
Best fit for generation 1000: 300
Best fit for generation 1001: 300
Best fit for generation 1002: 300
Best fit for generation 1003: 300
Best fit for generation 1004: 300
Best fit for generation 1005: 300
Best fit for generation 1006: 300
Best fit for generation 1007: 300
Best fit for generation 1008: 300
Best fit for generation 1009: 300
Best fit for generation 1010: 300
Best fit for generation 1011: 300
Best fit for generation 1012: 300
Best fit for generation 1013: 300
Best fit for generation 1014: 300
Best fit for generation 1015: 300
Best fit for generation 1016: 300
Best fit for generation 1017: 300
Best fit for generation 1018: 300
Best fit for generation 1019: 300
Best fit for generation 1020: 300
Best fit for generation 1021: 300
Best fit for generation 1022: 300
Best fit for generation 1023: 300
Best fit for generation 1024: 300
Best fit for generation 1025: 300
Best fit for generation 1026: 300
Best fit for generation 1027: 300
Best fit for generation 1028: 300
Best fit for generation 1029: 300
Best fit for generation 1030: 300
Best fit for generation 1031: 300
Best fit for generation 1032: 300
Best fit for generation 1033: 300
Best fit for generation 1034: 300
Best fit for generation 1035: 300
Best fit for generation 1036: 300
Best fit for generation 1037: 300
Best fit for generation 1038: 300
Best fit for generation 1039: 300
Best fit for generation 1040: 300
Best fit for generation 1041: 300
Best fit for generation 1042: 300
Best fit for generation 1043: 300
Best fit for generation 1044: 300
Best fit for generation 1045: 300
Best fit for generation 1046: 300
Best fit for generation 1047: 300
Best fit for generation 1048: 300
Best fit for generation 1049: 300
Best fit for generation 1050: 300
Best fit for generation 1051: 300
Best fit for generation 1052: 300
Best fit for generation 1053: 300
Best fit for generation 1054: 300
Best fit for generation 1055: 300
Best fit for generation 1056: 300
Best fit for generation 1057: 300
Best fit for generation 1058: 300
Best fit for generation 1059: 300
Best fit for generation 1060: 300
Best fit for generation 1061: 300
Best fit for generation 1062: 300
Best fit for generation 1063: 300
Best fit for generation 1064: 300
Best fit for generation 1065: 300
Best fit for generation 1066: 300
Best fit for generation 1067: 300
Best fit for generation 1068: 300
